,,,,,,,,,
,PJT 問題点管理表　利用後はフィルタ解除の事,,,,,横河記載,,,
,0103,2025/08/07,千葉,"（保守_問題点管理表no.1131へ移管）
混合計算とSIM計算結果の差が大きい項目がある",L：試験管理,計算エンジン,混合計算,"■事象
混合計算において、C重油の引火点計算の結果がブレンドシミュレータの結果と差が大きい、との連絡を受けた。ヒアリングしたところ、はっきりといつから発生しているかはわからないがここ数週間とのことで切替時期と一致する。現在、詳細と起点を計算ログファイルから情報収集中。（品管担当がオフライン版のブレンドシミュレータで照合計算したところ、現在のブレンドシミュレータと差がないことを確認できたため、混合計算側に原因があると推定しての起票）
■あるべき姿
","■原因
計算エンジンの原因！？
芥川様へ調査依頼をお願いします。
2025/12/22 YJP追記
芥川様と認識合わせ、芥川様のほうで継続調査
■対策

2026/05/19 YJP村上追記
保守_問題点管理表no.1131へ移管したためクローズ致します"
,0104,2025/08/08,千葉,"（保守_問題点管理表no.1132へ移管）
月次処理でMB品名マスタにSAP品目コードが未設定なためメッセージが多数出力されている件",G：マスバランス,G：マスバランス,MB品名マスタ,"■発生日：2025年08月04日
■発生拠点： 千葉事業所
■対応希望日：1～2週間程度(実害はないため期間の延長は可能です)
■事象：ご質問いただいた件(添付メール参照)、潤滑油担当に確認したところ、SAP品目コードとSAP評価タイプは、そもそも登録する認識がなかったとのことです。(潤滑油のシステム側の制約で、あえて登録していない。というわけではないようです)
そのため、各システムへ影響がなければ、SAP品目コードとSAP評価タイプを登録して、オフラスでエラーが出力されないようにしたく、SAP品目コードとSAP評価タイプを登録した場合の影響について、調査のほど よろしく お願いします。
>>現状のエラーメッセージの原因をご確認いただき、オフラスからSAPに送信すべきではない、で統一されてるかをご確認いただければと思います。
■あるべき姿： 製油所受払月報処理実施時、オフラスで本件 起因のエラーが出力されない。
■代替手段：なし(実害はないため)
","※YJP追記（2025/12/02）、(2026/05/14記載追加)：
■原因
MB品名マスタにSAP品目コードが設定されていないことで、エラーメッセージが出力されております。
※こちらは意図的に送信処理内で「SAP品目コードが設定されていない場合は送信対象外とする」よう作成されています。
また、出力されるメッセージに「エラー」と「情報」に2パターンが混在することも、フィルタにて表示を絞れない一因となっているようです。

■対策
上記の通り、ソースコードから調査した結果では仕様通りという認識です。
(SAPに連携する/しないをSAP品目コードの設定有無によって判定しております。)
今回エラーの出ている品名については、SAP品目コードが設定されていないため意図的にエラーを出力しています。
対策としては、必要に応じて3つの案が考えられます。
-------
①SAP品目コードを設定頂く。
上記の通り、SAP品目コードを設定することで、上記の品名についてもSAP連携されるようになります。
(登録した場合の影響がこちらになります。その他処理としては特に影響ない認識です)
　→SAP側へ連携されても問題ない場合はこちらが最も対応し易い内容かと思います。
-------
②仕様変更にて、メッセージ種別を変更し、メッセージ画面でフィルタできるように対応する。
現行通り、SAP連携したくない品名には設定しないまま運用頂く。
ただし、その場合に出力されるメッセージが多いということですので、メッセージ一覧画面内のフィルタにて、
表示させないように対応します。ただし、月次処理内で上記判定をした結果のメッセージには、
「受払月次データ」「伝票データ」の送信処理では本項目は「種別:エラー（赤文字）」で設定されており、
「引落後在庫」の設定処理では本内容は「種別:情報（黒文字）」で設定されております。
「エラー」と「情報」が混在しているため、現状では「情報」にてフィルタしても、「SAP品目コードが…」のメッセージが
表示されてしまいます。これらのメッセージを全て「エラー」か「警告」に統一することで、
「情報」でフィルタした場合には、正常系のメッセージのみ確認できるようになります。
-------
③仕様変更にて、SAP品目コード設定可否によるメッセージを出すか、出さないか判定するフラグ（システム定数）を追加する
システム定数の設定を見て、既存通りメッセージを出すか、それとも出さないようにするかを切り替え可能なよう仕様変更にて処理を追加します。
システム定数の追加及びプログラム内にて同フラグを判定する処理を追加して対応いたします。

2026/05/19 YJP村上追記
保守_問題点管理表no.1132へ移管したためクローズ致します"
,0105,2025/08/14,千葉,（保守_問題点管理表no.1133へ移管）ブレンドサーキュレーションJOBに、マイナス数量が計上される,D：実績管理,D：実績管理,タンク受払実績一覧,"■発生日：2025/08/14
■発生拠点： 千葉事業所
■対応希望日：1～2週間程度(実害はないため期間の延長は可能です)
 
■事象：ブレンドサーキュレーションJOBで、しばしばマイナス数量が計上されます。
マイナス数量のシフトは ありえないため、現状、手修正で0へ修正する運用としています。
 
そのため、マスタの設定等でブレンドサーキュレーションのマイナス数量のJOBを
手修正不要にすることが可能であるか否かを調査いただきたいです。
なお、本事象はオフラス更新前より発生しています。
","※YJP追記（2025/12/02）：
■原因
日締め処理（タンク受払）にて、ブレンダーサーキュレーションJOBにマイナス計上されたデータが入ることがある。
＜調査中につき、現状の調査状況を連携いたします＞
まず画面側（タンク受払実績一覧）側の表示項目についてを調査しましたが、
こちらは特定の条件にてDBからデータを紐づけて持ってきている内容となっていたため、
問題はデータ作成部であると考えられます。
過去データも振り返りましたが、3/31にも同様のデータが存在していたように見受けられました。
今回の事象が7/31であったため、日締め処理内で月を跨ぐケースをケアした処理が働き、それにより計算値に
問題が生じているのではないかと考え、現在締め処理内の調査を進めている段階です。
調査結果の報告まで、今しばらくお時間を頂けますよう、宜しくお願い申し上げます。

■対策
調査中

2026/05/19 YJP村上追記
保守_問題点管理表no.1133へ移管したためクローズ致します"
,0106,2025/08/18,千葉,「輸入JET継続保税作業」不具合,F：外航通関,F：外航通関,継続保税作業,"■発生日：２０２５年8月18日
■発生拠点：　千葉事業所
■対応希望日： ２０２５年８月１8日希望　　　　　　　　　　　　　　　　　　　 
■事象：
輸入JETの継続保税作業を下記の通り入力し確定をクリックすると。
下記エラーメッセージがで保税作業ができない。
「ORA-01438:この列に許容される指定精度より大きな値です」
■あるべき姿：輸入JET継続保税作業の保税作業ができる。
■代替手段：なし
■補足： なし
","■原因
終了届番号で「輸入台帳の許可・承認番号」を選択した場合に、内部の価格計算時に数量の単位変換処理が誤っており、桁あふれが起きていたためです。

■対策
数量の単位変換処理を修正いたします。"
,0107,2025/08/29,千葉,石連週報用の、国家備蓄在庫 修正依頼,G：マスバランス,帳票,石連週報,"■発生日：2025年08月29日
■発生拠点： 千葉事業所
■対応希望日：1～2週間程度
■事象：石連週報用の国家備蓄在庫(製品備蓄量)を修正したく、
ご対応よろしく お願いします
※滞留油は、前回から変更ありません。
■あるべき姿：国家備蓄数量が正しい値(添付Excel)となる
■代替手段：なし
","■原因
テンプレートシート（備蓄在庫量）に固定に数量を保持しているため帳票プログラムを改修いたします
■対策
テンプレートシート（備蓄在庫量）の国家備蓄数量を修正いたします。"
,0108,2025/09/26,千葉,石連週報ダウンロード時、徳山事業所のデータも出力される,G：マスバランス,帳票,石連週報,"■発生日2025年09月25日
■発生拠点： 千葉事業所
■対応希望日：1～2週間程度(緊急ではありません)
■事象：オフラスから石連週報(Excel)をダウンロードすると、
千葉事業所のデータのみが出力されるべきところ、徳山事業所のデータも出力されます。
■あるべき姿：千葉事業所のみ出力される。
■代替手段：石連週報(Excel)から、徳山事業所のデータを削除して使用する。","■原因
テンプレートシートに徳山事業所のデータが残っていたため。

■対策
テンプレートシートに残っているデータを削除いたします。

2025/9/26 YJP追記
現時点で対応、エビデンス確認まで完了し、リリース待ちの状態。"
,0109,2025/09/30,千葉,ボンド出荷のオーダー重複,F：外航通関,F：外航通関,外貨搬出実績数量確定,"■発生日：２０２５年９月３０日
■発生拠点：　千葉事業所
■対応希望日： ２０２５年９月３０日希望
■事象：
船用品出荷「A ONTAKE」のJOBを２つ作成してしまった。
オーダ管理番号：2509170015は使用していないが、「作業」まで確定してしまった。
外貨搬出実績数量確定で下記エラーメッセージが表示され、「確定」が出来なくなってしまった。
■あるべき姿：外貨搬出実績数量確定の「確定」ができる。
■代替手段：なし
■補足： なし","■原因
仕様通りです。
■対策
データパッチにて対応いたします。
データパッチ後に後続作業にて外貨搬出実績数量の確定を実施願います。"
,0110,2025/10/02,千葉,潤滑油HTBSのIMWについて,F：外航通関,F：外航通関,保税作業品IMW輸入申告情報作成,"■発生日：２０２５年１０月１日
■発生拠点：　千葉事業所
■対応希望日： ２０２５年１０月１０日希望
■事象：
潤滑油HTBSのIMWを登録したいが、使用原油の数量477.289kLは正しくない。
正しくは1000.000kL×148,265円/kL（鑑定単価）×0.00000433899278kL/円（VAC保税作業終了届参照） = 643.321kLである。
ただ、台帳引落に問題なければそのまま「登録」で確定したいため、確認いただきたい。
■あるべき姿：なし
■代替手段：なし
■補足： なし","■原因
仕様通りです。
継続保税作業の登録時に設定された鑑定単価を計算に使用しており、継続保税作業届テーブルに110,000[円/kL]が登録されていたため使用原油の数量が477.289kLとなっています。

■対策
台帳引落に影響はないので、そのまま登録で確定願います。"
,0111,2025/10/16,千葉,DW保税作業でのIM原油の選択について,F：外航通関,帳票,保税作業届,"■発生日：２０２５年１０月１５日
■発生拠点：　千葉事業所
■対応希望日： ２０２５年１０月３１日
■事象：
①継続保税作業終了届について
DW-2514-Kの保税作業届に記載するIM原油は移入承認年月日が新しい
IM番号21624098960のQATAR MARINE CRUDE OILを記載されなければいけないところ、
IM番号21622075150のARABIAN EXTRA LIGHT CRUDE OILが記載されており、
横浜税関から修正するように指導があった。
取り急ぎ手修正で対応したが、移入承認年月日が新しいものを選択するようになっているか確認いただきたい。

②VAC保税作業終了届について
また、VACの保税作業終了届はこれまでTOP保税作業で使用した全てのIM原油を記載するようになっていたが、
TOP保税作業終了届を2申告使用できるように改修した際に、
移入承認年月日が新しいものを1申告だけ記載するように改修されたのか確認したい。
■あるべき姿：移入承認年月日が新しいIM原油を継続保税作業で記載する。
■代替手段：なし
■補足： なし","■原因
①継続保税作業終了届について
移入承認数量が大きいものを選択するようになっておりました。

②VAC保税作業終了届について
保守問題点No965にて移入承認年月日が新しいものを1申告だけ記載するように改修しております。

■対策
①移入承認年月日が新しいものを選択するように修正いたします。"
,0112,2025/10/17,千葉,DW保税作業でのIM原油の選択について（帳票価格表示）,帳票,帳票,,"■発生日：２０２５年１０月１７日
■発生拠点：　千葉事業所
■対応希望日： ２０２５年１０月３１日
■事象：
画面の方は使用したARABIAN LIGHT CRUDE OILとMURBAN CRUDE OILの両方が選択されておりますが
数量はそれぞれ全量の数量が表示されダブルカウントとなっております。
帳票の方はMURBAN CRUDE OILの方の価格が「#VALUE!」になっております。
■あるべき姿：移入承認年月日が新しいIM原油を継続保税作業で記載する。
■代替手段：なし
■補足： なし","■原因
1つの終了届で使用された移入番号をすべて分けて表示していたため

■対策
1つの終了届で使用された移入番号を帳票の移入番号欄に古い順にカンマ区切りで表示するように修正
品名欄に最新の移入番号の品名を記載するように修正
2025/11/14 確認NG
詳細仕様に関して別途打合せにて明確にしたあとで対応予定

2025/11/20 YJP追記
打つ合わせにて画面についての修正は問題なく、
帳票については仕様確認中
当該問題は画面の問題項目とし、帳票部分については保守問題点管理表に移管(新規起票No1060)いたします。"
,0113,2025/10/24,千葉,"（保守_問題点管理表no.1134へ移管）
IS通関したガソリンの輸入台帳について",F：外航通関,F：外航通関,,"■発生日：２０２５年１０月２３日
■発生拠点：　千葉事業所
■対応希望日： ２０２５年１０月３１日
■事象：
IS通関したガソリンを積戻し、台帳引き落としを行った。
輸入台帳のIS通関許可日が8/8から積戻し許可日の10/20に変わってしまった。
（台帳番号216 1916 1860と216 1916 5620の両方とも正しくない）
さらに輸入台帳をExcel出力すると積戻しの価格も表示されなくなった。
（台帳番号216 1916 1860と216 1916 5620の両方とも正しくない）
■あるべき姿： IS通関したガソリンの輸入台帳が正しく出力される。
■代替手段：なし
■補足： なし","■原因
申告種別：ISにおいて輸入台帳にアクセスするパターンの場合の申告許可日の制御ミスのため、変更する必要が無いにも関わらず変更しておりました。
■対策
輸入台帳の申告許可日の変更は実施しないよう修正します。
2025/10/27 YJP追記
今回変更となった申告許可日はデータパッチにて8/8に補正いたします。

2026/02/09 確認NG YJP追記
リリース前に対象データが更新されていたため、許可・承認番号「233 7618 0650」のデータが出力されておりませんでした。
データパッチにて対応いたします。
また、帳票で積戻しが複数の場合に2つ目以降のCIF価格が表示されない問題がみつかりましたのでそちらも対応いたします。

2026/02/12 YJP追記
データパッチ実施いたしました。

2026/05/19 YJP村上追記
保守_問題点管理表no.1134へ移管したためクローズ致します"
,0114,2025/10/28,千葉,（保守_問題点管理表no.1135へ移管）石連週報用の、国家備蓄在庫 修正依頼,帳票,帳票,石連週報,"■発生日：2025年10月28日
■発生拠点： 千葉事業所
■対応希望日：1～2週間程度
■事象：石連週報用の国家備蓄在庫(製品備蓄量)を修正したく、
ご対応よろしく お願いします
※滞留油は、前回から変更ありません。
 
■あるべき姿：国家備蓄数量が正しい値(添付Excel)となる
■代替手段：なし","■原因
テンプレートシート（備蓄在庫量）に固定に数量を保持しているため帳票プログラムを改修いたします
■対策
テンプレートシート（備蓄在庫量）の国家備蓄数量を修正いたします。

2026/05/19 YJP村上追記
保守_問題点管理表no.1135へ移管したためクローズ致します"
,0115,2025/10/29,千葉,（保守_問題点管理表no.1136へ移管）千葉オフラスAPサーバ1号機のEX-SFサービス異常終了,その他,その他,EX-SFサービス,"■発生日：　2025/10/29 15:31頃
■発生拠点：　千葉事業所
■対応希望日：　２週間以内
■事象
2025/10/29　千葉オフラスAPサーバ1号機のEX-SFサービスが異常終了
2026/4/30　千葉L30APサーバにてSFサービスが異常終了

■あるべき姿
EX-SFサービスが異常終了せず、継続稼動すること。
■代替手段
マニュアルでサービス起動。
■その他
イベントログ等は以下Boxに格納しました。
https://jpn01.safelinks.protection.outlook.com/?url=https%3A%2F%2Fidemitsu.ent.box.com%2Ffolder%2F348428956142&data=05%7C02%7CTakeo.Utsushikawa%40yokogawa.com%7Cf9c861b2f0c0447eae7008de16ba58c8%7C0da2a83b13d94a35965fec53a220ed9d%7C1%7C0%7C638973186758095017%7CUnknown%7CTWFpbGZsb3d8eyJFbXB0eU1hcGkiOnRydWUsIlYiOiIwLjAuMDAwMCIsIlAiOiJXaW4zMiIsIkFOIjoiTWFpbCIsIldUIjoyfQ%3D%3D%7C0%7C%7C%7C&sdata=uTq0XtlXIJT9Pjt2ss6HbDCOnUADIUf71Sx51lrHvWY%3D&reserved=0
","■原因
調査中（サービスサポート問合せ中）
2025/12/2 YJP追記
サービスサポートより導入したSFサービスのバージョンが古く、OSとの間に互換性の問題が発生しているとの回答。
提供されたSFサービスの修正パッチを千葉検証環境に導入し動作検証継続中。
■対策
調査中
担当を内部諸事情より那須へ変更（引継ぎが未）

2026/05/07YJP追記
千葉検証機での動作検証について状況について確認し、対応について検討いたします。
SFサービスの自動リカバリが行われなかった件についてはNo.193として起票いたしました。

2026/05/19 YJP村上追記
保守_問題点管理表no.1136へ移管したためクローズ致します"
,0116,2025/11/10,北海道,S-02　3-2,B：作業計画管理,B：作業計画管理,添加剤濃度設定,"■発生日：2025/11/10
■発生拠点：北海道製油所
■対応希望日：10/25
■事象
添加剤濃度一覧-添加剤設定画面において、登録ボタンを押しても添加剤：LIの濃度と数量が自動入力されない。「濃度を入力してください。」とエラーメッセージが表示される。LIの添加剤最新濃度は設定されている。
■あるべき姿
エラーとならず初期表示された内容で確定できること。
■代替手段
エラー後、手入力することで操作可能
","■原因
非互換部位の修正ミスのため表示されない事象となりました
■対策
表示されるように修正いたします"
,0117,2025/11/10,北海道,S-10　3-1,B：作業計画管理,B：作業計画管理,混合比率設定,"■発生日：2025/11/10
■発生拠点：北海道製油所
■対応希望日：
■事象【要望】
複数画面で別々の作業品名の混合比率設定を行うと、後から設定した画面で「出荷作業予定のDB更新処理に失敗しました」とエラーメッセージがでるが、画面再表示すると、それぞれの変更内容が問題なく反映されている。
■あるべき姿
上述のとおり
■代替手段
","■原因
仕様とおり

■対策
優先度：3
同時操作は対応不可のため見積対象外とさせて頂きます。
秦野様と口頭で会話済みです。

2026/07/14　YJP和須津追記
メールにて改めて確認させていただきました。
本件対応不可としてクローズいたします。"
,0118,2025/11/10,北海道,S-10　3-1,B：作業計画管理,B：作業計画管理,添加剤濃度設定,"■発生日：2025/11/10
■発生拠点：北海道製油所
■対応希望日：10/25
■事象
添加剤濃度設定において、○○ppmの計算結果が不適切。添加剤最新濃度の値（単位：％）がそのまま入力される。
■あるべき姿
本来は添加剤最新濃度の値から、添加比率が算出されるはず。
■代替手段
なし
","■原因
調査中（PJT_問題点管理表No.116と関連する事象と判断、No.116にて当項目を踏まえて調査いたします）
非互換部位の修正ミスのため表示されない事象となりました
■対策
表示されるように修正いたします

"
,0119,2025/11/10,北海道,S-10　3-1,B：作業計画管理,B：作業計画管理,一般シフト生産作業予定,"■発生日：2025/11/10
■発生拠点：北海道製油所
■対応希望日：
■事象【要望】
ブレンドシフトにおいて、初めにプロダクトラインを設定した後に払出タンクの形態：2を入力すると、プロダクトラインの情報がクリアされ空欄となる。
プロダクトラインは削除されないようにしてほしい
■あるべき姿
上述のとおり
■代替手段
","■原因
仕様とおり
■対策

優先度：1"
,0120,2025/11/10,北海道,S-10　3-1,B：作業計画管理,B：作業計画管理,一般シフト生産作業予定,"■発生日：2025/11/10
■発生拠点：北海道製油所
■対応希望日：
■事象【要望】
ボイラー生産において払出タンクが1つの場合、以下となる。
・払出タンクの形態を1とし、試験依頼のロット区分をブレンダとするとエラー発生。
・払出タンクの形態を2として登録するとエラー発生。
払出タンクが１つの場合でもエラーとならずに運用させたい
■あるべき姿
上述のとおり
■代替手段
","■原因
仕様とおり
■対策
優先度：1"
,0121,2025/11/10,北海道,S-02　3-1,B：作業計画管理,B：作業計画管理,,"■発生日：2025/11/10
■発生拠点：北海道製油所
■対応希望日：
■事象【要望】
ブレンド生産・出荷時の試験依頼は複数ブレンダーある場合は数字の若い方が初期値として設定されている。例）952・953→952ブレンダ
後にもう一方のブレンダーを使用するようにライン指定を更新しても、試験依頼画面のブレンダーロットは初期値のままであることから、ライン指定変更時に試験依頼画面にも反映してほしい。
■あるべき姿
上述のとおり
■代替手段

","■原因
仕様とおり
■対策
優先度：3"
,0122,2025/11/10,北海道,S-30 1-8,L：試験管理,L：試験管理,試験管理,"■発生日：2025/11/10
■発生拠点：北海道製油所
■対応希望日：11/25週
■事象
ブレンド出荷品、REG、NPRGの製造試験について
試験依頼⇒受付⇒ポップアップ「受付を実行してもよろしいですか？(No.30501001)」⇒「はい」を選択⇒ポップアップ「混合計算が行われていません。受付前に混合計算を行わずに受付を行ってよろしいですか？依頼番号(●●)(No.50000272)」
受付を行った場合は
・計算値が一部取り込まれない。
・普段計算値が取り込まれない硫黄分；質量ppmが取り込まれており、計算値にも誤りがある。（ブレンドSIM計算値：0.0005wt%のため、本来は5wtppmが正しいが、2wtppmと表示されている）
■あるべき姿
計算値の取込および付随した計算結果が正しいこと
■代替手段
","■原因
　PJT問題点3663の対応が入っているため、受入情報は無い場合でも基材が入っていれば、
　混合計算実施の確認メッセージが表示されるようになります。

　硫黄分；質量ppmについては、混合計算対象になっているため、
　確認メッセージが表示されてしまい、かつLabの混合計算ではブレンドシミュレータ結果と合わない状態です。

■対策
　硫黄分；質量ppmは現状実測されているということなので、
　こちらのサンプル別試験項目マスタを混合計算の対象としないようにしていただけば解消できると思います。

2025/12/17
サンプル別試験項目マスタの混合計算対象から外すことで解消を確認しました。"
,0123,2025/11/11,北海道,S33 1-1,L：試験管理,L：試験管理,報告書発行,"■発生日：2025/11/11
■発生拠点：北海道製油所
■対応希望日：11/25週
■事象
報告書出力が完了した際に出る、「レポート出力に成功しました」のポップアップが最前面に出てこない。（ポップアップのOKを押さないと次の報告書が発行されない）
■あるべき姿
ポップアップの最前面表示
■代替手段
","■原因
　千葉の方でもNo89で発生していた環境依存の問題と同件になります。

■対策
　強制的に前面に表示する対応は済んでおり千葉にてご確認中ですが、
　北海道には先行して本対応版をリリースいたします。
"
,0124,2025/11/11,北海道,,B：作業計画管理,D：実績管理,,"■発生日：2025/11/11
■発生拠点：北海道製油所
■対応希望日：11/25週
■事象
添加剤最新濃度　219,230の濃度手入力不可
「数値項目の上限下限が範囲を超えています」のエラーとなる
■あるべき姿
エラーとならずに入力可能
■代替手段","■原因
仕様とおりです。
入力可能な値は、0.00～100.00以内のデータとなります。
上記範囲以外の場合はエラーとしています。
■対策
なし。上記内容にて問題無ければクローズとさせていただきます。

2025/11/25秦野追記
0.00～100.00の範囲内でデータ入力しても同様のエラー発生する。既設オフラス側では変更可能。

2025/12/02YJP追記
添加剤最新濃度メンテナンス画面(画面ID：VIDC020702)における入力チェックの誤りです。
修正致します。

2025/12/03YJP追記
非互換対応時の入力チェック処理の修正漏れのため、新設のみの対応となります。

2026/04/15秦野追記
確認遅れ申し訳ありません。入力値は0.00～100.00の範囲内でしか入力できない事を確認できました。
ただし、LI以外の添加剤についてのみ、不適な数値を入力した場合のエラーメッセージが適切ではありません。
例）タンク代表名：FI、添加剤最新濃度120と登録した場合、「タンク代表品名が「LI」以外の場合、添加剤最新濃度には75.00～100.00以外は入力できません」と表示される。　⇒正しくは「～0.00～100.00以外は～」が正しい。

2026/07/08YJP高山追記（調査結果について追記）：
元は「LI」以外の場合、添加剤最新濃度には75.00～100.00という仕様で作成されておりましたが、
【インシデントNo1164】にてLI以外の場合も、LI同様0～100の入力チェックに変更となったようです。
その際に、メッセージの対応のみが残されてしまった状態のように見えますので、秦野様ご認識の通り、
メッセージについても「～0.00～100.00以外は～」のように修正対応が必要となります。

＜修正結果エビデンス資料＞2026/07/16 YJP高山追記
https://app.box.com/folder/400454284100
・北海道PJTNo124_メッセージ修正結果エビデンス.xlsx


"
,0125,2025/11/11,北海道,S25　7-１,G：マスバランス,G：マスバランス,油量実績　タンク在庫日報,"■発生日：2025/11/11
■発生拠点：北海道製油所
■対応希望日：
■事象【要望】
油種毎の合計を緑の表示で示しているが、タンク一基の油種は緑の表示が出ない。表として見難いので１基の場合も緑の表示で区切っていただきたい。
タンク受払日報画面では１基の場合も緑の表示で区切ってあります。同様にしていただきたい。
■あるべき姿
上述のとおり
■代替手段
[12/17追記]タンク1基の場合でも合計値が出せるようにシステム改造をお願い致します。(田苗)
2025/12/24各所に統一仕様か個別仕様にするかを確認する。（百留）","■原因
仕様変更の要望です。
改造を行うかの協議が必要です。
■対策

優先度：1"
,0126,2025/11/11,北海道,S33 1-2～1-27,L：試験管理,L：試験管理,試験報告書発行,"■発生日：2025/11/11
■発生拠点：北海道製油所
■対応希望日：11/25週
■事象
報告書発行依頼後、エラーのポップアップが表示され、発行されない。
（11/12追記：11/4以前の工程試験の結果は問題なく発行可能。FATにて試験依頼したものについて発行不可）
■あるべき姿
エラーにならず報告書が発行されること。
■代替手段
","■原因
マクロ中に依頼コメントなどを文字列結合する処理があり、そちらが+演算子で結合しようとしておりエラーとなっておりました。
Excelバージョンが変わったことが原因と思われますので、&演算子に変更いただくようご案内いたしました。

■対策
（11/25阿久津記載）
工程試験報告書に使用するExcelのマクロ変更により対応済みです。クローズいただいて構いません。"
,0127,2025/11/11,北海道,S25　7-12,G：マスバランス,G：マスバランス,油量実績　タンク在庫実績,"■発生日：2025/11/11
■発生拠点：北海道製油所
■対応希望日：11/25週
■事象【問合せ】
右端の「タンク状況」の使い方を教えて頂きたい。
【11/13追記】
原因説明で各々状態を「表示」しますと記載いただいております。
つまり、OMCのタンク状態（タンク開放フラグ）が連携され表示されるという認識でよろしいでしょうか。
当画面ではオフラスユーザーがチェックマーク入力して更新する仕様に見えますが、両方可能なのでしょうか。
■あるべき姿
■代替手段","■原因
備考欄の表示条件については、以下の通りです。
（IOS20-OFL-SBM-T2-003_画面個別機能仕様書_VIGC010101_タンク在庫日報）より抜粋）
・タンク在庫のタンク状況がタンク開放中の場合、「”NOT”」と表示します。
・タンク在庫のタンク状況がレベルゲージ故障中の場合、「”RBK”」 と表示します。（*1）
・タンク在庫のタンク状況が温度計故障中の場合、「”TBK”」と表示します。（*1）
（*1）ただし、タンク在庫のタンク状況がタンク開放中の場合は表示しません。

11/14 YJP追記
指摘内容をタンク在庫日報画面と取り違えていました。
以下、訂正内容を記載します。
タンク在庫実績画面の「タンク状況」の以下の項目をチェックにすることによって、
タンク在庫日報の「備考欄」にタンク状況を表示させることができます。
　・NOT:タンク開放区分
　・RBK:レベルゲージ故障区分
　・TBK:温度計故障区分
■対策
なし"
,0128,2025/11/11,北海道,S25　7-４,G：マスバランス,G：マスバランス,増減データグラフ画面,"■発生日：2025/11/11
■発生拠点：北海道製油所
■対応希望日：11/25週
■事象
□ピンクの増減数量と□青の増減累積数量の説明が縦書きになっていて見難い。
■あるべき姿
現行同様横書きに直して下さい。
■代替手段
なし
","■原因
不具合です。（表示崩れ対応漏れ）
■対策
該当画面を修正します。
（対象は千葉、北海道）

2026/04/15秦野追記　
確認し問題なし。"
,0129,2025/11/11,北海道,S25　7-４,G：マスバランス,G：マスバランス,増減データグラフ画面,"■発生日：2025/11/11
■発生拠点：北海道製油所
■対応希望日：11/25週
■事象【問合せ】
11月のグラフが表示されない。月末までデータが揃っていないと表示されない仕様でしょうか。途中でも表示して欲しい。
【11/13追記】
テスト機も11/3まではデータを持っていると聞いておりますので11月データは「当月」ですので表示されるのではないでしょうか。
■あるべき姿
■代替手段
[12/17追記]このままの仕様で問題ありません。修正不要です。(田苗)
","■原因
本件、仕様どおりとなります。
選択した日付（年月）が、当月以降の場合はエラーとなります。
（参照）IOS20-OFL-SBM-T2-003_画面個別機能仕様書_VIGC010202_増減データグラフ_v1.8.pdf
　　　　　　表5 1 入力チェック 一覧

【11/13追記】分（当月分も保持しているデータは表示される）に関しては、仕様変更として対応いたします。
■対策"
,0130,2025/11/11,北海道,S25　7-３,G：マスバランス,G：マスバランス,油量実績　タンク在庫集計,"■発生日：2025/11/11
■発生拠点：北海道製油所
■対応希望日：11/25週
■事象【問合せ】
テストケース分類２の表示では入力画面となっているが入力できない。ただの画面であり、記載間違いですよね。
■あるべき姿
■代替手段
","■原因
事象の記載とおり入力画面でなく参照画面となります。
IKC様ご提示のテストケース記載のミスと判断いたします。
■対策
なし
"
,0131,2025/11/11,北海道,S25　7-３,G：マスバランス,G：マスバランス,油量実績　タンク在庫集計,"■発生日：2025/11/11
■発生拠点：北海道製油所
■対応希望日：11/25週
■事象
タンク在庫日報の製油課タンクの在庫が集計されていない。正常であればその他に載ってくるのではないですか。
■あるべき姿
その他に表示されること
■代替手段","■原因
製油課タンクの在庫は、2025年11月3日までしか取り込まれていません。
その為、2025年11月4日以降のタンク在庫日報には反映されていません。
■対策
"
,0132,2025/11/11,北海道,S25　7-6,G：マスバランス,G：マスバランス,未入荷在庫画面,"■発生日：2025/11/11
■発生拠点：北海道製油所
■対応希望日：11/25週
■事象【要望】
数量がリットル単位で表示しているが、小数点以下まで桁がある。リットル以下の数量の扱いは無いので不要
■あるべき姿
上述のとおり
■代替手段
","■原因
本件、仕様通り（既設通り）です。
仕様変更対応となります。　　　
■対策"
